Date,Open,High,Low,Close,Adj Close,Volume
2015-06-18,54.571857,55.198494,53.454811,54.299408,51.134769,7826482
2015-06-19,54.299408,54.953289,52.446743,52.800930,49.723621,6430158
2015-06-22,53.100624,54.135937,52.582970,53.318584,50.211102,5395954
2015-06-23,53.400318,55.252983,53.100624,54.680840,51.493965,8146500
2015-06-24,54.517368,54.953289,52.637459,52.937153,49.851910,5616487
2015-06-25,51.493168,52.038067,50.158157,51.493168,48.492077,14788371
2015-06-26,51.602146,52.964397,51.084492,51.411430,48.415104,8700138
2015-06-29,50.621323,50.621323,49.150089,49.776726,46.875671,5251014
2015-06-30,49.449787,51.166225,48.904884,49.504276,46.619102,10729342
2015-07-01,49.749481,50.675816,49.613255,49.940197,47.029613,8195635
2015-07-02,50.403362,50.675816,49.259071,49.749481,46.850014,9383950
2015-07-03,49.912952,50.866528,49.313560,49.586010,46.696072,8627185
2015-07-06,49.041111,49.912952,48.850395,49.449787,46.567787,8015491
2015-07-07,49.803970,50.948265,49.068356,50.158157,47.234871,8715245
2015-07-08,49.749481,49.831219,48.605190,48.741413,45.900703,8641503
2015-07-09,49.041111,49.477032,48.169270,48.468964,45.644131,6958615
2015-07-10,48.714169,49.259071,48.114777,48.823151,45.977673,9393005
2015-07-13,49.041111,49.694992,48.496208,49.395294,46.516468,7490181
2015-07-14,49.640499,50.212646,48.359985,48.714169,45.875038,7973389
2015-07-15,48.768658,49.150089,48.278248,48.550697,45.721096,6202960
2015-07-16,48.904884,49.422543,47.869572,48.496208,45.669788,6807914
2015-07-17,48.768658,48.904884,48.060287,48.278248,45.464531,3031881
2015-07-20,48.468964,48.550697,47.624367,47.924065,45.130989,3264000
2015-07-21,47.951309,48.033043,45.853439,46.153133,43.463264,5711592
2015-07-22,45.962418,46.507320,45.662724,46.234867,43.540237,3952747
2015-07-23,46.561810,46.561810,45.390270,46.071400,43.386299,3068660
2015-07-24,46.044151,47.542633,45.962418,46.507320,43.796810,5275442
2015-07-27,46.316605,46.343849,43.973530,44.164246,41.590294,6322345
2015-07-28,44.463940,44.545673,43.483116,43.782814,41.231091,4621143
2015-07-29,44.028019,44.845371,43.646587,44.545673,41.949490,3638918
2015-07-30,44.709145,49.259071,44.354961,48.305492,45.490181,12972903
2015-07-31,47.951309,48.359985,47.079468,47.488140,46.055252,6479144
2015-08-03,47.842327,47.842327,45.826195,46.207623,44.813370,4156120
2015-08-04,46.534565,52.201538,46.044151,51.465919,49.913002,19284731
2015-08-05,52.365009,56.152073,51.765617,53.890732,52.264656,33057721
2015-08-06,53.127869,53.345829,51.002754,51.847351,50.282928,10882998
2015-08-07,51.411430,51.411430,48.877640,49.204578,47.719894,10726140
2015-08-10,49.858463,52.119801,49.204578,49.722237,48.221935,11261468
2015-08-11,50.485100,52.256027,49.259071,50.376118,48.856087,17005676
2015-08-12,50.675816,50.866528,47.678856,48.087532,46.636555,8282185
2015-08-13,48.850395,49.722237,46.207623,46.861504,45.447529,11534758
2015-08-14,47.297424,49.150089,46.643543,48.305492,46.847939,8585856
2015-08-17,48.659679,49.368050,47.951309,48.251003,46.795090,8447000
2015-08-18,48.523453,49.259071,46.861504,47.079468,45.658909,8124520
2015-08-19,47.079468,47.678856,46.452827,46.752525,45.341835,6206812
2015-08-20,47.188446,48.387230,44.790882,45.335781,43.967838,12799958
2015-08-21,45.008842,45.335781,43.919041,44.736389,43.386524,6279851
2015-08-24,43.592098,43.673832,38.170330,38.878700,37.705585,10248837
2015-08-25,41.412495,41.466984,36.671852,39.532585,38.339745,13239669
2015-08-26,39.641563,40.268200,37.979614,39.232887,38.049088,7753423
2015-08-27,39.777790,44.545673,39.777790,43.483116,42.171078,19986363
2015-08-28,44.245979,45.090576,41.058308,42.011883,40.744228,10542721
2015-08-31,42.175354,42.611275,40.813103,40.949326,39.713741,6080032
2015-09-01,40.322689,40.649632,38.333801,39.232887,38.049088,6376473
2015-09-02,39.886768,40.213711,38.442780,38.824211,37.652744,5904936
2015-09-03,39.232887,41.085552,39.232887,39.777790,38.577545,6226743
2015-09-04,39.641563,39.641563,37.053284,37.816147,36.675098,6305827
2015-09-07,38.006859,38.470024,36.508381,36.671852,35.565327,6581132
2015-09-08,37.053284,37.598183,35.881744,37.271244,36.146633,5289929
2015-09-09,38.006859,39.641563,37.598183,38.388290,37.229977,6264546
2015-09-10,38.006859,38.306557,36.671852,37.870636,36.727947,5148802
2015-09-11,38.279312,39.042171,37.516449,37.816147,36.675098,5485829
2015-09-14,38.633495,43.265156,38.143085,42.011883,40.744228,16092993
2015-09-15,41.031063,41.984638,39.559830,40.022995,38.815353,7953935
2015-09-16,40.649632,42.202599,39.396358,40.676876,39.449509,10028024
2015-09-18,41.058308,43.101688,41.058308,42.475052,41.193432,16642761
2015-09-21,41.848415,45.199554,41.466984,44.218735,42.884495,10205902
2015-09-22,44.518429,45.771702,42.257092,42.720257,41.431232,7453139
2015-09-23,41.439739,44.136997,41.412495,43.592098,42.276772,7308058
2015-09-24,43.592098,44.273224,42.774746,43.755569,42.435299,6136409
2015-09-28,44.136997,45.117821,43.401382,43.782814,42.461727,5042820
2015-09-29,42.801991,44.681900,41.848415,43.074444,41.774731,7114293
2015-09-30,43.592098,44.354961,42.856480,44.055264,42.725956,4967654
2015-10-01,44.518429,45.063332,43.292400,43.891792,42.567417,5458967
2015-10-05,44.300468,45.226803,44.164246,44.818127,43.465797,5424113
2015-10-06,45.226803,47.161201,45.036087,45.853439,44.469872,8280258
2015-10-07,46.071400,47.079468,45.880684,46.234867,44.839794,5196692
2015-10-08,46.480076,46.534565,44.790882,45.853439,44.469872,3677139
2015-10-09,46.316605,46.997730,44.899860,45.744457,44.364182,4981978
2015-10-12,46.016907,47.842327,45.635475,46.915997,45.500374,5669432
2015-10-13,46.861504,47.079468,45.880684,46.343849,44.945488,3209653
2015-10-14,46.289360,47.624367,45.798946,46.207623,44.813370,3471935
2015-10-15,46.561810,53.727261,46.561810,52.719193,51.128464,46389867
2015-10-16,53.400318,55.579926,51.656635,52.365009,50.784966,29536061
2015-10-19,52.038067,52.283272,50.675816,51.084492,49.543091,6970459
2015-10-20,51.220715,53.509300,51.138981,52.310516,50.732117,8720857
2015-10-21,52.310516,52.746437,49.749481,51.057243,49.516663,5527554
2015-10-23,51.493168,52.555721,51.057243,51.247959,49.701626,5240377
2015-10-26,51.329697,51.656635,49.640499,49.940197,48.433319,3787304
2015-10-27,49.694992,50.430607,49.449787,50.021931,48.512592,5276126
2015-10-28,49.803970,50.675816,49.041111,49.640499,48.142666,6442492
2015-10-29,49.749481,50.348873,49.286316,49.667747,48.169090,5365170
2015-10-30,49.749481,51.438675,49.586010,50.348873,48.829662,8062369
2015-11-02,50.403362,50.539589,47.733349,48.169270,46.715828,9626089
2015-11-03,48.605190,49.068356,47.515388,48.169270,46.715828,6570152
2015-11-04,48.496208,48.823151,46.234867,46.425583,45.024750,5166112
2015-11-05,46.343849,46.425583,44.136997,44.436695,43.095882,4818884
2015-11-06,44.627411,44.899860,42.502296,43.074444,41.774731,6193549
2015-11-09,41.249023,43.755569,40.922081,43.292400,41.986111,7812735
2015-11-10,43.210667,43.401382,41.412495,41.575962,40.321468,4699200
2015-11-13,42.175354,42.175354,40.486160,41.112797,39.872276,4378881
2015-11-16,41.031063,42.638519,40.731365,42.011883,40.744228,4831517
2015-11-17,42.284336,44.627411,42.175354,43.673832,42.356033,9313041
2015-11-18,43.673832,43.782814,42.202599,42.475052,41.193432,3872022
2015-11-19,42.720257,43.183422,41.712189,42.475052,41.193432,3884973
2015-11-20,42.665768,43.483116,42.066376,42.611275,41.325535,4890165
2015-11-23,42.774746,44.136997,42.774746,43.183422,41.880421,5297543
2015-11-24,43.428627,44.273224,42.992706,43.374138,42.065384,7182239
2015-11-26,43.592098,45.635475,43.319649,45.008842,43.650764,7493473
2015-11-27,45.226803,45.717213,44.518429,44.818127,43.465797,3772617
2015-11-30,44.818127,45.472008,44.463940,44.899860,43.545067,2773913
2015-12-01,45.090576,45.117821,44.055264,44.409451,43.069462,2357904
2015-12-02,44.572922,46.125889,43.946285,45.390270,44.020676,6203687
2015-12-03,45.226803,45.254047,43.891792,44.109753,42.778801,4221337
2015-12-04,43.701077,45.063332,42.720257,43.047195,41.748310,4636317
2015-12-07,43.292400,44.000774,43.047195,43.210667,41.906849,2366502
2015-12-08,42.992706,43.428627,41.303513,41.548717,40.295036,3861641
2015-12-09,41.249023,42.011883,40.295444,41.031063,39.793011,5907154
2015-12-10,41.249023,41.684944,40.867592,41.112797,39.872276,3362000
2015-12-11,41.385246,41.684944,39.232887,39.696053,38.498276,5117674
2015-12-14,39.668808,41.630451,39.505341,40.894836,39.660892,5144866
2015-12-15,43.265156,43.864548,42.175354,42.801991,41.510498,13412010
2015-12-16,43.019951,43.237911,42.066376,42.311581,41.034893,4200454
2015-12-17,42.693012,44.082508,41.766678,43.619343,42.303192,5904341
2015-12-18,43.128933,44.572922,42.829235,43.646587,42.329613,5630842
2015-12-21,43.837303,44.954350,43.374138,44.382206,43.043034,4289882
2015-12-22,44.300468,45.472008,44.055264,44.300468,42.963760,5794288
2015-12-23,44.681900,45.390270,44.382206,44.872616,43.518642,4970710
2015-12-24,44.954350,46.262115,44.463940,45.907928,44.522720,5838327
2015-12-28,45.771702,46.507320,45.090576,45.771702,44.390606,3912777
2015-12-29,45.907928,46.180378,45.281292,45.662724,44.284916,4291684
2015-12-30,45.662724,46.425583,45.226803,45.444763,44.073528,5667355
2015-12-31,45.553741,45.798946,44.818127,45.444763,44.073528,4286718
2016-01-01,45.553741,49.422543,44.872616,49.095600,47.614204,10963906
2016-01-04,48.768658,50.158157,45.907928,46.371094,44.971912,9408965
2016-01-05,46.670792,48.823151,45.880684,48.278248,46.821522,9801814
2016-01-06,47.951309,48.468964,46.480076,46.997730,45.579636,7093448
2016-01-07,46.262115,46.262115,42.502296,43.564854,42.250343,8919023
2016-01-08,44.681900,45.226803,43.946285,44.681900,43.333691,6409374
2016-01-11,44.136997,45.717213,42.992706,44.872616,43.518642,7610929
2016-01-12,44.872616,45.635475,43.319649,44.028019,42.699532,7187524
2016-01-13,44.572922,46.643543,42.066376,44.055264,42.725956,14813664
2016-01-14,43.019951,44.136997,42.148109,42.393314,41.114159,8517248
2016-01-15,42.720257,43.483116,40.268200,40.540649,39.317394,6162841
2016-01-18,40.213711,40.486160,37.162262,38.197575,37.045017,6988884
2016-01-19,38.987682,40.104729,38.088596,39.505341,38.313316,5936602
2016-01-20,38.442780,39.014927,36.753586,37.489204,36.358013,5302168
2016-01-21,38.361046,39.205643,37.053284,37.925125,36.780788,6301101
2016-01-22,38.497272,40.595142,38.497272,40.186466,38.973892,6412547
2016-01-25,40.567898,41.085552,39.614319,40.377182,39.158859,3702771
2016-01-27,40.758610,40.976570,39.668808,39.914017,38.709663,3456780
2016-01-28,40.131973,40.295444,38.987682,39.260132,38.075516,3743917
2016-01-29,39.260132,39.968506,38.252068,39.696053,38.498276,4584955
2016-02-01,40.077484,42.665768,39.995750,40.622387,39.396664,14301204
2016-02-02,40.431671,40.731365,38.796967,39.260132,38.075516,4281060
2016-02-03,40.404427,40.595142,38.796967,39.205643,38.022667,9088526
2016-02-04,39.614319,40.104729,38.769722,39.369114,38.181206,4395526
2016-02-05,39.396358,40.704121,39.123909,40.159222,38.947475,4563542
2016-02-08,40.567898,43.428627,39.941261,41.140041,39.898697,12827236
2016-02-09,40.567898,41.412495,39.505341,40.867592,39.634464,7145205
2016-02-10,40.322689,40.595142,39.123909,39.423603,38.234047,5444984
2016-02-11,39.505341,39.614319,36.263176,36.998795,35.882404,6162865
2016-02-12,37.543694,37.543694,33.511425,34.982658,33.927105,8247087
2016-02-15,35.854500,37.271244,35.146130,35.609295,34.534836,8626379
2016-02-16,36.181442,36.344910,34.138062,34.356022,33.319374,7678551
2016-02-17,34.410511,34.764698,32.966522,34.356022,33.319374,6460857
2016-02-18,34.873676,35.227863,33.375198,34.110817,33.081570,5831539
2016-02-19,34.110817,34.628471,33.702141,34.301533,33.266529,4855147
2016-02-22,34.764698,34.873676,33.647652,33.947346,32.923031,4339569
2016-02-23,34.219795,34.247044,32.830299,33.184483,32.183189,5223434
2016-02-24,33.075504,34.219795,32.476112,33.293465,32.288887,6110278
2016-02-25,33.647652,33.783875,32.612339,32.803055,31.813271,5504340
2016-02-26,33.266220,33.565914,32.230907,32.966522,31.971800,4739308
2016-02-29,33.075504,33.402447,31.713251,32.012947,31.047003,8277215
2016-03-01,32.149174,33.456936,31.931211,33.102749,32.103920,6846633
2016-03-02,33.783875,34.900925,33.293465,34.029079,33.002300,9313684
2016-03-03,34.328777,34.601227,33.429691,34.056328,33.028721,7706783
2016-03-04,34.328777,35.227863,34.056328,34.437756,33.398643,9013442
2016-03-08,34.601227,35.146130,33.920101,34.900925,33.847836,11091171
2016-03-09,34.601227,36.426647,34.383266,36.181442,35.089714,7364105
2016-03-10,36.535625,36.780830,35.364090,35.527561,34.455566,5795786
2016-03-11,35.527561,36.399403,35.309601,35.663784,34.587685,4388832
2016-03-14,35.990726,36.317665,35.227863,35.827255,34.746220,9639983
2016-03-15,36.126949,36.998795,35.963482,36.290421,35.195408,13157445
2016-03-16,36.998795,37.216751,35.582050,36.017971,34.931179,6623525
2016-03-17,36.508381,37.652676,36.126949,36.699097,35.591755,6197000
2016-03-18,36.808079,37.843391,36.671852,37.543694,36.410862,4953618
2016-03-21,37.107773,37.870636,36.944302,37.380222,36.252323,4441860
2016-03-22,37.516449,37.625427,36.699097,37.325733,36.591030,3518755
2016-03-23,37.352978,39.396358,37.189507,38.796967,38.033310,9235585
2016-03-28,38.933193,39.069420,37.080528,37.271244,36.537617,4467554
2016-03-29,37.243999,37.598183,36.535625,36.862568,36.136990,2954449
2016-03-30,37.080528,39.777790,37.053284,39.505341,38.727737,7701201
2016-03-31,39.668808,40.813103,39.505341,40.213711,39.422169,9873493
2016-04-01,40.077484,42.338825,39.668808,41.466984,40.650776,7591623
2016-04-04,43.265156,44.600166,43.156178,43.891792,43.027851,12870242
2016-04-05,44.300468,44.300468,40.322689,40.567898,39.769382,15609107
2016-04-06,40.704121,41.603207,40.567898,41.140041,40.330265,8288100
2016-04-07,41.684944,42.066376,40.840347,41.303513,40.490517,8449410
2016-04-08,40.922081,42.992706,40.922081,42.638519,41.799248,5535709
2016-04-11,42.665768,43.810059,41.712189,43.537609,42.680645,9178024
2016-04-12,43.592098,44.245979,42.774746,43.128933,42.280006,5169116
2016-04-13,43.837303,44.463940,42.965462,43.891792,43.027851,8758910
2016-04-18,44.273224,45.662724,44.245979,45.199554,44.309872,6639271
2016-04-20,45.417519,46.316605,45.254047,45.880684,44.977592,9906061
2016-04-21,46.316605,46.316605,44.763634,45.335781,44.443420,7968200
2016-04-22,44.954350,45.417519,44.491184,44.709145,43.829113,2894785
2016-04-25,44.709145,45.472008,44.028019,45.145065,44.256454,4414513
2016-04-26,44.681900,46.098644,44.681900,45.907928,45.004303,7920306
2016-04-27,45.880684,47.297424,45.608231,46.725281,45.805569,6246060
2016-04-28,46.970486,47.106712,45.499252,45.689968,44.790634,15756725
2016-04-29,45.771702,48.387230,45.335781,47.242935,46.313026,6954309
2016-05-02,47.024975,48.305492,46.044151,47.433651,46.500000,8407771
2016-05-03,47.406406,48.114777,46.534565,46.807014,45.885696,3210334
2016-05-04,46.915997,47.024975,42.774746,43.128933,42.280006,20822656
2016-05-05,42.774746,44.028019,41.684944,42.556786,41.719128,9217609
2016-05-06,42.447803,42.665768,41.412495,41.821171,40.997990,4208863
2016-05-09,42.093620,42.720257,41.821171,42.175354,41.345200,3602403
2016-05-10,42.229843,42.393314,40.704121,40.976570,40.170006,4712978
2016-05-11,40.295444,41.766678,39.805035,40.486160,39.689251,6481488
2016-05-12,40.704121,41.466984,40.595142,41.249023,40.437107,2523613
2016-05-13,41.031063,41.930149,38.333801,39.968506,39.181789,6561921
2016-05-16,40.268200,41.739433,39.941261,41.494228,40.677483,5208855
2016-05-17,41.575962,41.575962,40.567898,40.840347,40.036469,2650065
2016-05-18,40.322689,41.684944,40.022995,40.840347,40.036469,4061224
2016-05-19,40.840347,40.840347,38.687988,38.960438,38.193562,4148628
2016-05-20,39.396358,39.478092,37.325733,37.543694,36.804703,5822513
2016-05-23,37.870636,38.905949,37.734409,37.979614,37.232044,4193119
2016-05-24,37.925125,38.769722,37.598183,38.442780,37.686092,3990547
2016-05-25,38.742477,39.014927,38.306557,38.742477,37.979893,2631012
2016-05-26,38.960438,40.758610,38.769722,40.377182,39.582420,3692219
2016-05-27,40.431671,41.412495,39.559830,39.968506,39.181789,3452128
2016-05-30,40.268200,41.003819,39.641563,40.676876,39.876213,2433947
2016-05-31,41.058308,41.058308,39.178398,39.696053,38.914696,6312199
2016-06-01,39.777790,42.120865,39.559830,40.949326,40.143307,9021732
2016-06-02,41.466984,41.630451,40.431671,41.167286,40.356976,5390009
2016-06-03,41.412495,41.793922,38.933193,39.260132,38.487358,5454098
2016-06-06,39.260132,39.723297,38.197575,39.396358,38.620903,5051899
2016-06-07,39.723297,39.995750,39.123909,39.668808,38.887989,4197626
2016-06-08,39.777790,41.140041,39.614319,40.813103,40.009758,4976982
2016-06-09,40.922081,41.276268,40.240955,40.704121,39.902924,3803414
2016-06-10,40.622387,41.358002,40.268200,40.676876,39.876213,2797763
2016-06-13,39.886768,40.513405,39.260132,39.668808,38.887989,4466319
2016-06-14,39.941261,43.455872,39.668808,42.965462,42.119755,11896589
2016-06-15,43.101688,43.810059,42.556786,43.537609,42.680645,8418476
2016-06-16,43.047195,43.483116,41.848415,42.883724,42.039627,4883954
2016-06-17,43.210667,44.245979,42.720257,42.938217,42.093044,5533237
2016-06-20,42.502296,44.028019,42.175354,43.455872,42.600510,3617653
2016-06-21,43.564854,43.973530,42.556786,42.856480,42.012913,3180115
2016-06-22,43.210667,43.374138,41.902905,42.311581,41.478745,4106076
2016-06-23,42.475052,43.210667,41.548717,42.938217,42.093044,5537212
2016-06-24,40.867592,41.330757,39.396358,40.431671,39.635830,5617427
2016-06-27,40.649632,41.466984,39.832279,41.167286,40.356976,3331651
2016-06-28,41.249023,44.954350,41.085552,44.382206,43.508614,14977945
2016-06-29,44.818127,45.689968,44.028019,45.390270,44.496830,8713634
2016-06-30,45.553741,47.815083,45.363026,47.270180,46.339745,9513478
2016-07-01,47.433651,47.542633,45.989662,46.125889,45.217979,4926955
2016-07-04,46.316605,47.324673,46.180378,46.861504,45.939114,4389525
2016-07-05,46.643543,47.106712,45.853439,46.098644,45.191261,4880851
2016-07-07,46.071400,46.534565,45.444763,45.580986,44.683800,3419333
2016-07-08,45.608231,45.771702,43.946285,44.654655,43.775696,4342598
2016-07-11,45.226803,45.935173,44.736389,45.608231,44.710506,4478982
2016-07-12,45.935173,46.234867,45.308537,45.744457,44.844051,4933490
2016-07-13,45.989662,46.561810,44.463940,44.872616,43.989365,5360149
2016-07-14,44.899860,45.335781,44.491184,44.654655,43.775696,3366956
2016-07-15,44.872616,45.580986,43.592098,44.082508,43.214809,4422082
2016-07-18,44.409451,45.826195,43.646587,44.191490,43.321651,6300888
2016-07-19,44.028019,44.681900,43.319649,43.728325,42.867599,4267228
2016-07-20,43.946285,45.580986,43.728325,45.199554,44.309872,7248467
2016-07-21,45.335781,46.044151,43.864548,44.191490,43.321651,5338705
2016-07-22,43.810059,44.790882,43.810059,44.463940,43.588737,4153765
2016-07-25,44.409451,44.572922,43.592098,44.055264,43.188107,6642295
2016-07-26,44.245979,46.452827,44.191490,45.172310,44.283165,14027560
2016-07-27,45.281292,45.880684,44.790882,45.145065,44.256454,9301461
